ImageFile	TimePoint01	TimePoint02	TimePoint03	TimePoint04	TimePoint05	TimePoint06	TimePoint07	TimePoint08	
Plate4-replicate1_B02_Field01.tif	0	90	181	282	377	471	565	660	
Plate4-replicate1_B02_Field20.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field21.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field22.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field23.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field24.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field25.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field26.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field27.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B02_Field28.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_B02_Field02.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field03.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field04.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field05.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field06.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field07.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_B02_Field08.tif	0	90	182	282	377	471	566	660	
Plate4-replicate1_B02_Field09.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_B03_Field10.tif	0	91	183	283	378	472	567	661	
Plate4-replicate1_B03_Field11.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_B03_Field12.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_B03_Field13.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_B03_Field14.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_B03_Field15.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_B03_Field16.tif	0	90	182	283	377	471	566	660	
Plate4-replicate1_B03_Field17.tif	0	90	182	283	377	471	566	661	
Plate4-replicate1_B03_Field18.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field19.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field01.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_B03_Field20.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field21.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field22.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field23.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field24.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field25.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field26.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field27.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field28.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_B03_Field02.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_B03_Field03.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_B03_Field04.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_B03_Field05.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_B03_Field06.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_B03_Field07.tif	0	91	183	283	378	472	566	661	
Plate4-replicate1_B03_Field08.tif	0	91	183	283	378	472	567	661	
Plate4-replicate1_B03_Field09.tif	0	91	183	283	378	472	567	661	
Plate4-replicate1_B04_Field10.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B04_Field11.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B04_Field12.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B04_Field13.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field14.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field15.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field16.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field17.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field18.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field19.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field01.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field20.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field21.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field22.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field23.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field24.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field25.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field26.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field27.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field28.tif	0	92	184	285	379	473	568	663	
Plate4-replicate1_B04_Field02.tif	0	92	184	285	380	473	568	663	
Plate4-replicate1_B04_Field03.tif	0	92	184	285	380	473	568	663	
Plate4-replicate1_B04_Field04.tif	0	92	184	285	380	473	568	663	
Plate4-replicate1_B04_Field05.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_B04_Field06.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_B04_Field07.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B04_Field08.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B04_Field09.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B05_Field10.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B05_Field11.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B05_Field12.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B05_Field13.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field14.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field15.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field16.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field17.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field18.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field19.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field01.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_B05_Field20.tif	0	92	185	286	380	474	569	664	
Plate4-replicate1_B05_Field21.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field22.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field23.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field24.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field25.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field26.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field27.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field28.tif	0	93	185	286	380	474	569	664	
Plate4-replicate1_B05_Field02.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_B05_Field03.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_B05_Field04.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_B05_Field05.tif	0	92	184	286	379	473	568	663	
Plate4-replicate1_B05_Field06.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_B05_Field07.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_B05_Field08.tif	0	92	184	286	380	473	568	663	
Plate4-replicate1_B05_Field09.tif	0	92	184	286	380	474	569	663	
Plate4-replicate1_B06_Field10.tif	0	94	187	288	381	476	571	665	
Plate4-replicate1_B06_Field11.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B06_Field12.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B06_Field13.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B06_Field14.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B06_Field15.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field16.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field17.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field18.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field19.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field01.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field20.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field21.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field22.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field23.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field24.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field25.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field26.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field27.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field28.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B06_Field02.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field03.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field04.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field05.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field06.tif	0	93	186	287	381	475	570	665	
Plate4-replicate1_B06_Field07.tif	0	94	187	287	381	476	570	665	
Plate4-replicate1_B06_Field08.tif	0	94	187	287	381	476	571	665	
Plate4-replicate1_B06_Field09.tif	0	94	187	287	381	476	571	665	
Plate4-replicate1_B07_Field10.tif	0	94	188	288	382	477	572	667	
Plate4-replicate1_B07_Field11.tif	0	94	188	288	382	477	572	667	
Plate4-replicate1_B07_Field12.tif	0	94	188	289	382	477	572	667	
Plate4-replicate1_B07_Field13.tif	0	94	188	289	382	477	572	667	
Plate4-replicate1_B07_Field14.tif	0	93	187	288	381	476	571	666	
Plate4-replicate1_B07_Field15.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B07_Field16.tif	0	94	187	288	381	476	571	666	
Plate4-replicate1_B07_Field17.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field18.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field19.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field01.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field20.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field21.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field22.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field23.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field24.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field25.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field26.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field27.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field28.tif	0	94	187	288	382	476	571	666	
Plate4-replicate1_B07_Field02.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field03.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field04.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field05.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field06.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field07.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field08.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B07_Field09.tif	0	94	188	288	382	476	571	666	
Plate4-replicate1_B08_Field10.tif	0	96	191	290	384	479	573	669	
Plate4-replicate1_B08_Field11.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_B08_Field12.tif	0	95	190	289	383	478	573	668	
Plate4-replicate1_B08_Field13.tif	0	95	190	289	383	478	573	668	
Plate4-replicate1_B08_Field14.tif	0	95	190	289	383	478	573	668	
Plate4-replicate1_B08_Field15.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field16.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field17.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field18.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field19.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field01.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field20.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field21.tif	0	95	190	290	383	478	573	668	
Plate4-replicate1_B08_Field22.tif	0	95	190	290	384	478	573	668	
Plate4-replicate1_B08_Field23.tif	0	95	190	290	384	478	573	668	
Plate4-replicate1_B08_Field24.tif	0	95	190	290	384	478	573	668	
Plate4-replicate1_B08_Field25.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field26.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field27.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field28.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field02.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field03.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field04.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field05.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B08_Field06.tif	0	96	191	290	384	478	573	669	
Plate4-replicate1_B08_Field07.tif	0	96	191	290	384	478	573	669	
Plate4-replicate1_B08_Field08.tif	0	96	191	290	384	478	573	669	
Plate4-replicate1_B08_Field09.tif	0	96	191	290	384	479	573	669	
Plate4-replicate1_B09_Field10.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_B09_Field11.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_B09_Field12.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_B09_Field13.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_B09_Field14.tif	0	95	191	290	384	479	573	669	
Plate4-replicate1_B09_Field15.tif	0	95	191	290	384	479	574	669	
Plate4-replicate1_B09_Field16.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_B09_Field17.tif	0	96	191	290	384	479	574	669	
Plate4-replicate1_B09_Field18.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_B09_Field19.tif	0	96	191	291	384	479	574	669	
Plate4-replicate1_B09_Field01.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field20.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field21.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field22.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field23.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field24.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field25.tif	0	96	192	291	384	479	574	669	
Plate4-replicate1_B09_Field26.tif	0	96	192	291	385	479	574	669	
Plate4-replicate1_B09_Field27.tif	0	96	192	291	385	479	574	669	
Plate4-replicate1_B09_Field28.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field02.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field03.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field04.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field05.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field06.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field07.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field08.tif	0	95	191	290	384	478	573	668	
Plate4-replicate1_B09_Field09.tif	0	95	191	290	384	478	573	669	
Plate4-replicate1_B10_Field10.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field11.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field12.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field13.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field14.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field15.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B10_Field16.tif	0	97	194	292	386	480	575	670	
Plate4-replicate1_B10_Field17.tif	0	97	194	292	386	481	575	670	
Plate4-replicate1_B10_Field18.tif	0	97	194	292	386	481	575	670	
Plate4-replicate1_B10_Field19.tif	0	97	195	292	386	481	575	670	
Plate4-replicate1_B10_Field01.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field20.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field21.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field22.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field23.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field24.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field25.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field26.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B10_Field27.tif	0	97	195	292	386	481	576	671	
Plate4-replicate1_B10_Field28.tif	0	97	195	292	386	481	576	671	
Plate4-replicate1_B10_Field02.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field03.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field04.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field05.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field06.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field07.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field08.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B10_Field09.tif	0	96	194	292	386	480	575	670	
Plate4-replicate1_B11_Field10.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field11.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field12.tif	0	96	194	292	385	480	575	670	
Plate4-replicate1_B11_Field13.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field14.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field15.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field16.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field17.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field18.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field19.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field01.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field20.tif	0	96	195	292	386	480	575	670	
Plate4-replicate1_B11_Field21.tif	0	96	195	292	386	481	575	670	
Plate4-replicate1_B11_Field22.tif	0	96	195	292	386	481	575	670	
Plate4-replicate1_B11_Field23.tif	0	96	195	292	386	481	575	671	
Plate4-replicate1_B11_Field24.tif	0	96	195	292	386	481	575	671	
Plate4-replicate1_B11_Field25.tif	0	96	195	292	386	481	575	671	
Plate4-replicate1_B11_Field26.tif	0	96	195	292	386	481	575	671	
Plate4-replicate1_B11_Field27.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B11_Field28.tif	0	97	195	292	386	481	575	671	
Plate4-replicate1_B11_Field02.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field03.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field04.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field05.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field06.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field07.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field08.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B11_Field09.tif	0	97	195	293	386	481	576	671	
Plate4-replicate1_B12_Field10.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_B12_Field11.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_B12_Field12.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_B12_Field13.tif	0	98	199	295	388	483	577	673	
Plate4-replicate1_B12_Field14.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field15.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field16.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field17.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field18.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field19.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field01.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field20.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field21.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field22.tif	0	97	198	294	387	482	577	672	
Plate4-replicate1_B12_Field23.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field24.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field25.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field26.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field27.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field28.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field02.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field03.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field04.tif	0	97	198	294	388	482	577	672	
Plate4-replicate1_B12_Field05.tif	0	98	198	294	388	482	577	672	
Plate4-replicate1_B12_Field06.tif	0	98	198	295	388	482	577	672	
Plate4-replicate1_B12_Field07.tif	0	98	198	295	388	482	577	672	
Plate4-replicate1_B12_Field08.tif	0	98	198	295	388	483	577	672	
Plate4-replicate1_B12_Field09.tif	0	98	199	295	388	483	577	672	
Plate4-replicate1_C01_Field10.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_C01_Field11.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_C01_Field12.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_C01_Field13.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_C01_Field14.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field15.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field16.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field17.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field18.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field19.tif	0	90	180	280	376	469	564	659	
Plate4-replicate1_C01_Field01.tif	0	91	181	281	376	470	564	659	
Plate4-replicate1_C01_Field20.tif	0	90	181	280	376	469	564	659	
Plate4-replicate1_C01_Field21.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field22.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field23.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field24.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field25.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field26.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field27.tif	0	90	181	280	376	470	564	659	
Plate4-replicate1_C01_Field28.tif	0	90	181	281	376	470	564	659	
Plate4-replicate1_C01_Field02.tif	0	91	181	281	376	470	564	659	
Plate4-replicate1_C01_Field03.tif	0	91	181	281	377	470	564	659	
Plate4-replicate1_C01_Field04.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_C01_Field05.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_C01_Field06.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_C01_Field07.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_C01_Field08.tif	0	90	180	280	376	469	563	658	
Plate4-replicate1_C01_Field09.tif	0	90	180	280	376	469	564	658	
Plate4-replicate1_C02_Field10.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C02_Field11.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C02_Field12.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C02_Field13.tif	0	91	182	282	378	471	566	660	
Plate4-replicate1_C02_Field14.tif	0	91	182	282	378	471	566	660	
Plate4-replicate1_C02_Field15.tif	0	91	182	282	378	471	566	660	
Plate4-replicate1_C02_Field16.tif	0	91	182	282	378	471	566	661	
Plate4-replicate1_C02_Field17.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field18.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field19.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field01.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_C02_Field20.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field21.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field22.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field23.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field24.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field25.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C02_Field26.tif	0	90	181	282	377	470	565	660	
Plate4-replicate1_C02_Field27.tif	0	90	181	282	377	471	565	660	
Plate4-replicate1_C02_Field28.tif	0	90	181	282	377	471	565	660	
Plate4-replicate1_C02_Field02.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_C02_Field03.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_C02_Field04.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_C02_Field05.tif	0	90	182	282	377	471	565	660	
Plate4-replicate1_C02_Field06.tif	0	91	182	282	377	471	565	660	
Plate4-replicate1_C02_Field07.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C02_Field08.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C02_Field09.tif	0	91	182	282	377	471	566	660	
Plate4-replicate1_C03_Field10.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field11.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field12.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field13.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field14.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field15.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field16.tif	0	91	183	284	378	472	567	661	
Plate4-replicate1_C03_Field17.tif	0	91	183	284	378	472	567	662	
Plate4-replicate1_C03_Field18.tif	0	90	182	283	377	471	566	661	
Plate4-replicate1_C03_Field19.tif	0	90	182	283	377	471	566	661	
Plate4-replicate1_C03_Field01.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_C03_Field20.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field21.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field22.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field23.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field24.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field25.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field26.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field27.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field28.tif	0	91	182	283	378	471	566	661	
Plate4-replicate1_C03_Field02.tif	0	91	182	283	378	472	566	661	
Plate4-replicate1_C03_Field03.tif	0	91	182	283	378	472	566	661	
